object_name,okato,oktmo,Год,Всего,Мужчины,Женщины,Городское население,Сельское население,0–17 лет,18 лет и старше,Моложе трудоспособного,В трудоспособном возрасте,Старше трудоспособного,Население пенсионного возраста
Пермский край,57000000,57000000,2020_avg,2562731.0,1173331.0,1389400.0,1941974.0,620756.0,576088.0,1986644.0,519966.0,1409046.0,633718.0,358058.0
Пермский край,57000000,57000000,2021_avg,2537932.0,1162150.0,1375782.0,1921314.0,616618.0,570923.0,1967010.0,514325.0,1406166.0,617442.0,364006.0
Пермский край,57000000,57000000,2022_avg,2516750.0,1152472.0,1364278.0,1904517.0,612234.0,565236.0,1951515.0,509821.0,1403440.0,603489.0,370983.0
Пермский край,57000000,57000000,2023_avg,2501809.0,1144688.0,1357120.0,1894748.0,607061.0,559502.0,1942308.0,503651.0,1403320.0,594838.0,382040.0
Пермский край,57000000,57000000,2024_avg,2489450.0,1137937.0,1351512.0,1888103.0,601346.0,554466.0,1934984.0,494049.0,1409388.0,586012.0,394624.0
Приволжский федеральный округ,00000000,00000000,2000,31703297.0,14737093.0,16966204.0,22376565.0,9326732.0,7600987.0,24102310.0,6554841.0,18542637.0,6605819.0,3749672.0
Приволжский федеральный округ,00000000,00000000,2001,31531441.0,14633977.0,16897464.0,22265685.0,9265756.0,7386475.0,24144966.0,6299376.0,18703535.0,6528530.0,3725691.0
Приволжский федеральный округ,00000000,00000000,2002,31316013.0,14505000.0,16811013.0,22146171.0,9169842.0,7118673.0,24197340.0,6034695.0,18764732.0,6516586.0,3743949.0
Приволжский федеральный округ,00000000,00000000,2003,31104512.0,14379642.0,16724870.0,22019280.0,9085232.0,6865556.0,24238956.0,5744919.0,18906104.0,6453489.0,3788078.0
Приволжский федеральный округ,00000000,00000000,2004,30893142.0,14265998.0,16627144.0,21891829.0,9001313.0,6622512.0,24270630.0,5478597.0,19041984.0,6372561.0,3872511.0
Приволжский федеральный округ,00000000,00000000,2005,30678744.0,14150096.0,16528648.0,21575183.0,9103561.0,6355463.0,24323281.0,5253242.0,19078053.0,6347449.0,3966204.0
Приволжский федеральный округ,00000000,00000000,2006,30453210.0,14028332.0,16424878.0,21429871.0,9023339.0,6087204.0,24366006.0,5052269.0,19072500.0,6328441.0,4049901.0
Приволжский федеральный округ,00000000,00000000,2007,30264056.0,13929973.0,16334083.0,21296739.0,8967317.0,5861117.0,24402939.0,4886005.0,18993393.0,6384658.0,4090217.0
Приволжский федеральный округ,00000000,00000000,2008,30146854.0,13870949.0,16275905.0,21309358.0,8837496.0,5689827.0,24457027.0,4810572.0,18877577.0,6458705.0,4110435.0
Приволжский федеральный округ,00000000,00000000,2009,30052943.0,13824872.0,16228071.0,21209209.0,8843734.0,5566967.0,24485976.0,4786726.0,18740580.0,6525637.0,4019446.0
Приволжский федеральный округ,00000000,00000000,2010,29993193.0,13798618.0,16194575.0,21191154.0,8802039.0,5519070.0,24474123.0,4813377.0,18526879.0,6652937.0,3867708.0
Приволжский федеральный округ,00000000,00000000,2011,29879753.0,13745444.0,16134309.0,21179794.0,8699959.0,5486502.0,24393251.0,4826620.0,18287975.0,6765158.0,3719856.0
Приволжский федеральный округ,00000000,00000000,2012,29811406.0,13716538.0,16094868.0,21186100.0,8625306.0,5503309.0,24308097.0,4875719.0,18050021.0,6885666.0,3616322.0
Приволжский федеральный округ,00000000,00000000,2013,29773305.0,13705962.0,16067343.0,21147198.0,8626107.0,5573388.0,24199917.0,4981796.0,17782774.0,7008735.0,3615374.0
Приволжский федеральный округ,00000000,00000000,2014,29740453.0,13701032.0,16039421.0,21185514.0,8554939.0,5631506.0,24108947.0,5074263.0,17512963.0,7153227.0,3665396.0
Приволжский федеральный округ,00000000,00000000,2015,29717365.0,13696046.0,16021319.0,21225698.0,8491667.0,5715327.0,24002038.0,5172639.0,17217668.0,7327058.0,3726308.0
Приволжский федеральный округ,00000000,00000000,2016,29679756.0,13680623.0,15999133.0,21231026.0,8448730.0,5827932.0,23851824.0,5291340.0,16896393.0,7492023.0,3829953.0
Приволжский федеральный округ,00000000,00000000,2017,29646447.0,13671901.0,15974546.0,21245244.0,8401203.0,5915712.0,23730735.0,5381465.0,16619775.0,7645207.0,3921156.0
Приволжский федеральный округ,00000000,00000000,2018,29556471.0,13640410.0,15916061.0,21213483.0,8342988.0,5972951.0,23583520.0,5432972.0,16350083.0,7773416.0,4024156.0
Приволжский федеральный округ,00000000,00000000,2019,29413816.0,13578872.0,15834944.0,21150248.0,8263568.0,5983522.0,23430294.0,5433197.0,16076116.0,7904503.0,4132038.0
Приволжский федеральный округ,00000000,00000000,2020,29307682.0,13534467.0,15773215.0,21104115.0,8203567.0,5986219.0,23321463.0,5406859.0,16285509.0,7615314.0,4242294.0
Приволжский федеральный округ,00000000,00000000,2021,29092684.0,13434075.0,15658609.0,20970754.0,8121930.0,5956286.0,23136398.0,5368558.0,16061204.0,7662922.0,4328573.0
Приволжский федеральный округ,00000000,00000000,2022,28869534.0,13349381.0,15520153.0,20842469.0,8027065.0,5917482.0,22952052.0,5331512.0,16281446.0,7256576.0,4373398.0
Приволжский федеральный округ,00000000,00000000,2023,28683247.0,13256379.0,15426868.0,20739346.0,7943901.0,5857149.0,22826098.0,5281681.0,16029765.0,7371801.0,4506610.0
Приволжский федеральный округ,00000000,00000000,2024,28540832.0,13181850.0,15358982.0,20663709.0,7877123.0,5796480.0,22744352.0,5195422.0,16245892.0,7099518.0,4672004.0
Приволжский федеральный округ,00000000,00000000,2025,28408677.0,13116046.0,15292631.0,20602890.0,7805787.0,5736654.0,22672023.0,5083051.0,16127169.0,7198457.0,4843137.0
Приволжский федеральный округ,00000000,00000000,2000_avg,31617369.0,14685535.0,16931834.0,22321125.0,9296244.0,7493731.0,24123638.0,6427108.0,18623086.0,6567174.0,3737682.0
Приволжский федеральный округ,00000000,00000000,2001_avg,31423727.0,14569488.0,16854238.0,22205928.0,9217799.0,7252574.0,24171153.0,6167036.0,18734134.0,6522558.0,3734820.0
Приволжский федеральный округ,00000000,00000000,2002_avg,31210262.0,14442321.0,16767942.0,22082726.0,9127537.0,6992114.0,24218148.0,5889807.0,18835418.0,6485038.0,3766014.0
Приволжский федеральный округ,00000000,00000000,2003_avg,30998827.0,14322820.0,16676007.0,21955554.0,9043272.0,6744034.0,24254793.0,5611758.0,18974044.0,6413025.0,3830294.0
Приволжский федеральный округ,00000000,00000000,2004_avg,30785943.0,14208047.0,16577896.0,21733506.0,9052437.0,6488988.0,24296956.0,5365920.0,19060018.0,6360005.0,3919358.0
Приволжский федеральный округ,00000000,00000000,2005_avg,30565977.0,14089214.0,16476763.0,21502527.0,9063450.0,6221334.0,24344644.0,5152756.0,19075276.0,6337945.0,4008052.0
Приволжский федеральный округ,00000000,00000000,2006_avg,30358633.0,13979152.0,16379480.0,21363305.0,8995328.0,5974160.0,24384472.0,4969137.0,19032946.0,6356550.0,4070059.0
Приволжский федеральный округ,00000000,00000000,2007_avg,30205455.0,13900461.0,16304994.0,21303048.0,8902406.0,5775472.0,24429983.0,4848288.0,18935485.0,6421682.0,4100326.0
Приволжский федеральный округ,00000000,00000000,2008_avg,30099898.0,13847910.0,16251988.0,21259284.0,8840615.0,5628397.0,24471502.0,4798649.0,18809078.0,6492171.0,4064940.0
Приволжский федеральный округ,00000000,00000000,2009_avg,30023068.0,13811745.0,16211323.0,21200182.0,8822886.0,5543018.0,24480050.0,4800052.0,18633730.0,6589287.0,3943577.0
Приволжский федеральный округ,00000000,00000000,2010_avg,29936473.0,13772031.0,16164442.0,21185474.0,8750999.0,5502786.0,24433687.0,4819998.0,18407427.0,6709048.0,3793782.0
Приволжский федеральный округ,00000000,00000000,2011_avg,29845580.0,13730991.0,16114588.0,21182947.0,8662632.0,5494906.0,24350674.0,4851170.0,18168998.0,6825412.0,3668089.0
Приволжский федеральный округ,00000000,00000000,2012_avg,29792356.0,13711250.0,16081106.0,21166649.0,8625706.0,5538348.0,24254007.0,4928758.0,17916398.0,6947200.0,3615848.0
Приволжский федеральный округ,00000000,00000000,2013_avg,29756879.0,13703497.0,16053382.0,21166356.0,8590523.0,5602447.0,24154432.0,5028030.0,17647868.0,7080981.0,3640385.0
Приволжский федеральный округ,00000000,00000000,2014_avg,29728909.0,13698539.0,16030370.0,21205606.0,8523303.0,5673416.0,24055492.0,5123451.0,17365316.0,7240142.0,3695852.0
Приволжский федеральный округ,00000000,00000000,2015_avg,29698560.0,13688334.0,16010226.0,21228362.0,8470198.0,5771630.0,23926931.0,5231990.0,17057030.0,7409540.0,3778130.0
Приволжский федеральный округ,00000000,00000000,2016_avg,29663102.0,13676262.0,15986840.0,21238135.0,8424966.0,5871822.0,23791280.0,5336402.0,16758084.0,7568615.0,3875554.0
Приволжский федеральный округ,00000000,00000000,2017_avg,29601459.0,13656156.0,15945304.0,21229364.0,8372096.0,5944332.0,23657128.0,5407218.0,16484929.0,7709312.0,3972656.0
Приволжский федеральный округ,00000000,00000000,2018_avg,29485144.0,13609641.0,15875502.0,21181866.0,8303278.0,5978236.0,23506907.0,5433084.0,16213100.0,7838960.0,4078097.0
Приволжский федеральный округ,00000000,00000000,2019_avg,29360749.0,13556670.0,15804080.0,21127182.0,8233568.0,5984870.0,23375878.0,5420028.0,16180812.0,7759908.0,4187166.0
Приволжский федеральный округ,00000000,00000000,2020_avg,29200183.0,13484271.0,15715912.0,21037434.0,8162748.0,5971252.0,23228930.0,5387708.0,16173356.0,7639118.0,4285434.0
Приволжский федеральный округ,00000000,00000000,2021_avg,28981109.0,13391728.0,15589381.0,20906612.0,8074498.0,5936884.0,23044225.0,5350035.0,16171325.0,7459749.0,4350986.0
Приволжский федеральный округ,00000000,00000000,2022_avg,28776390.0,13302880.0,15473510.0,20790908.0,7985483.0,5887316.0,22889075.0,5306596.0,16155606.0,7314188.0,4440004.0
Приволжский федеральный округ,00000000,00000000,2023_avg,28612040.0,13219114.0,15392925.0,20701528.0,7910512.0,5826814.0,22785225.0,5238552.0,16137828.0,7235660.0,4589307.0
Приволжский федеральный округ,00000000,00000000,2024_avg,28474754.0,13148948.0,15325806.0,20633300.0,7841455.0,5766567.0,22708188.0,5139236.0,16186530.0,7148988.0,4757570.0
Приморский край,05000000,05000000,2000,2141025.0,1045977.0,1095048.0,1663757.0,477268.0,504032.0,1636993.0,428908.0,1353528.0,358589.0,173659.0
Приморский край,05000000,05000000,2001,2120467.0,1032648.0,1087819.0,1648325.0,472142.0,482168.0,1638299.0,407691.0,1351663.0,361113.0,173169.0
Приморский край,05000000,05000000,2002,2085743.0,1012417.0,1073326.0,1632873.0,452870.0,457513.0,1628230.0,386669.0,1333698.0,365376.0,174902.0
Приморский край,05000000,05000000,2003,2067342.0,1000448.0,1066894.0,1619456.0,447886.0,438816.0,1628526.0,367841.0,1330453.0,369048.0,178652.0
Приморский край,05000000,05000000,2004,2048582.0,988595.0,1059987.0,1606810.0,441772.0,424388.0,1624194.0,352221.0,1326473.0,369888.0,188187.0
Приморский край,05000000,05000000,2005,2028377.0,975221.0,1053156.0,1532710.0,495667.0,408826.0,1619551.0,339326.0,1315804.0,373247.0,196202.0
Приморский край,05000000,05000000,2006,2006536.0,961083.0,1045453.0,1518959.0,487577.0,391907.0,1614629.0,327103.0,1302603.0,376830.0,203836.0
Приморский край,05000000,05000000,2007,1988580.0,949985.0,1038595.0,1507575.0,481005.0,377507.0,1611073.0,314935.0,1288888.0,384757.0,211294.0
Приморский край,05000000,05000000,2008,1977392.0,943566.0,1033826.0,1498429.0,478963.0,366097.0,1611295.0,308912.0,1274007.0,394473.0,216520.0
Приморский край,05000000,05000000,2009,1969602.0,939500.0,1030102.0,1494611.0,474991.0,355695.0,1613907.0,306202.0,1260827.0,402573.0,216150.0
Приморский край,05000000,05000000,2010,1965178.0,938649.0,1026529.0,1493019.0,472159.0,350036.0,1615142.0,306321.0,1245884.0,412973.0,211720.0
Приморский край,05000000,05000000,2011,1953545.0,935205.0,1018340.0,1487101.0,466444.0,343181.0,1610364.0,301649.0,1230204.0,421692.0,207913.0
Приморский край,05000000,05000000,2012,1948370.0,932819.0,1015551.0,1490899.0,457471.0,344282.0,1604088.0,304457.0,1214789.0,429124.0,206325.0
Приморский край,05000000,05000000,2013,1943315.0,929372.0,1013943.0,1492784.0,450531.0,347213.0,1596102.0,310669.0,1195751.0,436895.0,211460.0
Приморский край,05000000,05000000,2014,1932577.0,922143.0,1010434.0,1489067.0,443510.0,351082.0,1581495.0,317613.0,1170592.0,444372.0,218880.0
Приморский край,05000000,05000000,2015,1924991.0,916433.0,1008558.0,1487691.0,437300.0,356986.0,1568005.0,324146.0,1148664.0,452181.0,225281.0
Приморский край,05000000,05000000,2016,1918531.0,910613.0,1007918.0,1486370.0,432161.0,364576.0,1553955.0,330809.0,1127616.0,460106.0,234062.0
Приморский край,05000000,05000000,2017,1910444.0,904829.0,1005615.0,1483101.0,427343.0,370370.0,1540074.0,333928.0,1110743.0,465773.0,241528.0
Приморский край,05000000,05000000,2018,1898456.0,896744.0,1001712.0,1476485.0,421971.0,373148.0,1525308.0,333318.0,1094551.0,470587.0,248970.0
Приморский край,05000000,05000000,2019,1886265.0,888662.0,997603.0,1471402.0,414863.0,371901.0,1514364.0,330847.0,1080094.0,475324.0,256869.0
Приморский край,05000000,05000000,2020,1877672.0,884099.0,993573.0,1468162.0,409510.0,368366.0,1509306.0,327346.0,1095161.0,455165.0,263407.0
Приморский край,05000000,05000000,2021,1858194.0,871968.0,986226.0,1454716.0,403478.0,363612.0,1494582.0,325199.0,1077313.0,455682.0,268335.0
Приморский край,05000000,05000000,2022,1841961.0,863725.0,978236.0,1445385.0,396576.0,359077.0,1482884.0,322405.0,1089242.0,430314.0,270253.0
Приморский край,05000000,05000000,2023,1820076.0,851260.0,968816.0,1427371.0,392705.0,356089.0,1463987.0,319975.0,1067738.0,432363.0,273994.0
Приморский край,05000000,05000000,2024,1806393.0,843707.0,962686.0,1416615.0,389778.0,352711.0,1453682.0,315780.0,1076568.0,414045.0,280376.0
Приморский край,05000000,05000000,2025,1799659.0,840467.0,959192.0,1413323.0,386336.0,350647.0,1449012.0,311828.0,1068939.0,418892.0,287123.0
Приморский край,05000000,05000000,2000_avg,2130746.0,1039312.0,1091434.0,1656041.0,474705.0,493100.0,1637646.0,418300.0,1352596.0,359851.0,173414.0
Приморский край,05000000,05000000,2001_avg,2103105.0,1022532.0,1080572.0,1640599.0,462506.0,469840.0,1633264.0,397180.0,1342680.0,363244.0,174036.0
Приморский край,05000000,05000000,2002_avg,2076542.0,1006432.0,1070110.0,1626164.0,450378.0,448164.0,1628378.0,377255.0,1332076.0,367212.0,176777.0
Приморский край,05000000,05000000,2003_avg,2057962.0,994522.0,1063440.0,1613133.0,444829.0,431602.0,1626360.0,360031.0,1328463.0,369468.0,183420.0
Приморский край,05000000,05000000,2004_avg,2038480.0,981908.0,1056572.0,1569760.0,468720.0,416607.0,1621872.0,345774.0,1321138.0,371568.0,192194.0
Приморский край,05000000,05000000,2005_avg,2017456.0,968152.0,1049304.0,1525834.0,491622.0,400366.0,1617090.0,333214.0,1309204.0,375038.0,200019.0
Приморский край,05000000,05000000,2006_avg,1997558.0,955534.0,1042024.0,1513267.0,484291.0,384707.0,1612851.0,321019.0,1295746.0,380794.0,207565.0
Приморский край,05000000,05000000,2007_avg,1982986.0,946776.0,1036210.0,1503002.0,479984.0,371802.0,1611184.0,311924.0,1281448.0,389615.0,213907.0
Приморский край,05000000,05000000,2008_avg,1973497.0,941533.0,1031964.0,1496520.0,476977.0,360896.0,1612601.0,307557.0,1267417.0,398523.0,216335.0
Приморский край,05000000,05000000,2009_avg,1967390.0,939074.0,1028316.0,1493815.0,473575.0,352866.0,1614524.0,306262.0,1253356.0,407773.0,213935.0
Приморский край,05000000,05000000,2010_avg,1959362.0,936927.0,1022434.0,1490060.0,469302.0,346608.0,1612753.0,303985.0,1238044.0,417332.0,209816.0
Приморский край,05000000,05000000,2011_avg,1950958.0,934012.0,1016946.0,1489000.0,461958.0,343732.0,1607226.0,303053.0,1222496.0,425408.0,207119.0
Приморский край,05000000,05000000,2012_avg,1945842.0,931096.0,1014747.0,1491842.0,454001.0,345748.0,1600095.0,307563.0,1205270.0,433010.0,208892.0
Приморский край,05000000,05000000,2013_avg,1937946.0,925758.0,1012188.0,1490926.0,447020.0,349148.0,1588798.0,314141.0,1183172.0,440634.0,215170.0
Приморский край,05000000,05000000,2014_avg,1928784.0,919288.0,1009496.0,1488379.0,440405.0,354034.0,1574750.0,320880.0,1159628.0,448276.0,222080.0
Приморский край,05000000,05000000,2015_avg,1921761.0,913523.0,1008238.0,1487030.0,434730.0,360781.0,1560980.0,327478.0,1138140.0,456144.0,229672.0
Приморский край,05000000,05000000,2016_avg,1914488.0,907721.0,1006766.0,1484736.0,429752.0,367473.0,1547014.0,332368.0,1119180.0,462940.0,237795.0
Приморский край,05000000,05000000,2017_avg,1904450.0,900786.0,1003664.0,1479793.0,424657.0,371759.0,1532691.0,333623.0,1102647.0,468180.0,245249.0
Приморский край,05000000,05000000,2018_avg,1892360.0,892703.0,999658.0,1473944.0,418417.0,372524.0,1519836.0,332082.0,1087322.0,472956.0,252920.0
Приморский край,05000000,05000000,2019_avg,1881968.0,886380.0,995588.0,1469782.0,412186.0,370134.0,1511835.0,329096.0,1087628.0,465244.0,260138.0
Приморский край,05000000,05000000,2020_avg,1867933.0,878034.0,989900.0,1461439.0,406494.0,365989.0,1501944.0,326272.0,1086237.0,455424.0,265871.0
Приморский край,05000000,05000000,2021_avg,1850078.0,867846.0,982231.0,1450050.0,400027.0,361344.0,1488733.0,323802.0,1083278.0,442998.0,269294.0
Приморский край,05000000,05000000,2022_avg,1831018.0,857492.0,973526.0,1436378.0,394640.0,357583.0,1473436.0,321190.0,1078490.0,431338.0,272124.0
Приморский край,05000000,05000000,2023_avg,1813234.0,847484.0,965751.0,1421993.0,391242.0,354400.0,1458834.0,317878.0,1072153.0,423204.0,277185.0
Приморский край,05000000,05000000,2024_avg,1803026.0,842087.0,960939.0,1414969.0,388057.0,351679.0,1451347.0,313804.0,1072754.0,416468.0,283750.0
Псковская область,58000000,58000000,2000,793239.0,364948.0,428291.0,518608.0,274631.0,168210.0,625029.0,142887.0,448012.0,202340.0,124705.0
Псковская область,58000000,58000000,2001,781844.0,359280.0,422564.0,513216.0,268628.0,160889.0,620955.0,135578.0,448359.0,197907.0,122268.0
Псковская область,58000000,58000000,2002,769653.0,352837.0,416816.0,507145.0,262508.0,153249.0,616404.0,129108.0,444890.0,195655.0,121725.0
Псковская область,58000000,58000000,2003,758119.0,346783.0,411336.0,501801.0,256318.0,146505.0,611614.0,121912.0,444072.0,192135.0,121455.0
Псковская область,58000000,58000000,2004,746750.0,341496.0,405254.0,499782.0,246968.0,140850.0,605900.0,115742.0,444700.0,186308.0,121266.0
Псковская область,58000000,58000000,2005,734520.0,336207.0,398313.0,497796.0,236724.0,134590.0,599930.0,110577.0,441249.0,182694.0,120514.0
Псковская область,58000000,58000000,2006,720770.0,329751.0,391019.0,492349.0,228421.0,128227.0,592543.0,105490.0,436248.0,179032.0,119383.0
Псковская область,58000000,58000000,2007,708234.0,324202.0,384032.0,487486.0,220748.0,122757.0,585477.0,100672.0,430291.0,177271.0,117001.0
Псковская область,58000000,58000000,2008,699591.0,320592.0,378999.0,484244.0,215347.0,118154.0,581437.0,97449.0,425282.0,176860.0,115828.0
Псковская область,58000000,58000000,2009,690335.0,316294.0,374041.0,480191.0,210144.0,113770.0,576565.0,96178.0,417813.0,176344.0,111425.0
Псковская область,58000000,58000000,2010,681892.0,312516.0,369376.0,476089.0,205803.0,110610.0,571282.0,96501.0,408009.0,177382.0,105729.0
Псковская область,58000000,58000000,2011,671272.0,307622.0,363650.0,471381.0,199891.0,108734.0,562538.0,96199.0,397146.0,177927.0,100890.0
Псковская область,58000000,58000000,2012,665386.0,304833.0,360553.0,466613.0,198773.0,108740.0,556646.0,96674.0,389223.0,179489.0,97507.0
Псковская область,58000000,58000000,2013,658324.0,301162.0,357162.0,461997.0,196327.0,109015.0,549309.0,97545.0,379980.0,180799.0,95731.0
Псковская область,58000000,58000000,2014,651757.0,297870.0,353887.0,456651.0,195106.0,109667.0,542090.0,98785.0,370644.0,182328.0,95217.0
Псковская область,58000000,58000000,2015,644696.0,294254.0,350442.0,452925.0,191771.0,110602.0,534094.0,100177.0,360927.0,183592.0,95010.0
Псковская область,58000000,58000000,2016,638613.0,291277.0,347336.0,448986.0,189627.0,112154.0,526459.0,102028.0,351307.0,185278.0,96847.0
Псковская область,58000000,58000000,2017,632829.0,288759.0,344070.0,445702.0,187127.0,113425.0,519404.0,103051.0,343874.0,185904.0,98049.0
Псковская область,58000000,58000000,2018,625776.0,285353.0,340423.0,441321.0,184455.0,114024.0,511752.0,102395.0,336514.0,186867.0,99103.0
Псковская область,58000000,58000000,2019,617466.0,280978.0,336488.0,436625.0,180841.0,113831.0,503635.0,101239.0,328389.0,187838.0,100524.0
Псковская область,58000000,58000000,2020,612495.0,278511.0,333984.0,433050.0,179445.0,112740.0,499755.0,100279.0,332565.0,179651.0,101882.0
Псковская область,58000000,58000000,2021,605087.0,274856.0,330231.0,427951.0,177136.0,110907.0,494180.0,99033.0,326772.0,179282.0,103115.0
Псковская область,58000000,58000000,2022,596899.0,271322.0,325577.0,423217.0,173682.0,109669.0,487230.0,98042.0,330426.0,168431.0,102956.0
Псковская область,58000000,58000000,2023,587786.0,266470.0,321316.0,416590.0,171196.0,107952.0,479834.0,96611.0,322501.0,168674.0,104855.0
Псковская область,58000000,58000000,2024,581147.0,263080.0,318067.0,411478.0,169669.0,106339.0,474808.0,94410.0,325647.0,161090.0,107640.0
Псковская область,58000000,58000000,2025,574480.0,259682.0,314798.0,406703.0,167777.0,104775.0,469705.0,92152.0,320754.0,161574.0,110574.0
Псковская область,58000000,58000000,2000_avg,787542.0,362114.0,425428.0,515912.0,271630.0,164550.0,622992.0,139232.0,448186.0,200124.0,123486.0
Псковская область,58000000,58000000,2001_avg,775748.0,356058.0,419690.0,510180.0,265568.0,157069.0,618680.0,132343.0,446624.0,196781.0,121996.0
Псковская область,58000000,58000000,2002_avg,763886.0,349810.0,414076.0,504473.0,259413.0,149877.0,614009.0,125510.0,444481.0,193895.0,121590.0
Псковская область,58000000,58000000,2003_avg,752434.0,344140.0,408295.0,500792.0,251643.0,143678.0,608757.0,118827.0,444386.0,189222.0,121360.0
Псковская область,58000000,58000000,2004_avg,740635.0,338852.0,401784.0,498789.0,241846.0,137720.0,602915.0,113160.0,442974.0,184501.0,120890.0
Псковская область,58000000,58000000,2005_avg,727645.0,332979.0,394666.0,495072.0,232572.0,131408.0,596236.0,108034.0,438748.0,180863.0,119948.0
Псковская область,58000000,58000000,2006_avg,714502.0,326976.0,387526.0,489918.0,224584.0,125492.0,589010.0,103081.0,433270.0,178152.0,118192.0
Псковская область,58000000,58000000,2007_avg,703912.0,322397.0,381516.0,485865.0,218048.0,120456.0,583457.0,99060.0,427786.0,177066.0,116414.0
Псковская область,58000000,58000000,2008_avg,694963.0,318443.0,376520.0,482218.0,212746.0,115962.0,579001.0,96814.0,421548.0,176602.0,113626.0
Псковская область,58000000,58000000,2009_avg,686114.0,314405.0,371708.0,478140.0,207974.0,112190.0,573924.0,96340.0,412911.0,176863.0,108577.0
Псковская область,58000000,58000000,2010_avg,676582.0,310069.0,366513.0,473735.0,202847.0,109672.0,566910.0,96350.0,402578.0,177654.0,103310.0
Псковская область,58000000,58000000,2011_avg,668329.0,306228.0,362102.0,468997.0,199332.0,108737.0,559592.0,96436.0,393184.0,178708.0,99198.0
Псковская область,58000000,58000000,2012_avg,661855.0,302998.0,358858.0,464305.0,197550.0,108878.0,552978.0,97110.0,384602.0,180144.0,96619.0
Псковская область,58000000,58000000,2013_avg,655040.0,299516.0,355524.0,459324.0,195716.0,109341.0,545700.0,98165.0,375312.0,181564.0,95474.0
Псковская область,58000000,58000000,2014_avg,648226.0,296062.0,352164.0,454788.0,193438.0,110134.0,538092.0,99481.0,365786.0,182960.0,95114.0
Псковская область,58000000,58000000,2015_avg,641654.0,292766.0,348889.0,450956.0,190699.0,111378.0,530276.0,101102.0,356117.0,184435.0,95928.0
Псковская область,58000000,58000000,2016_avg,635721.0,290018.0,345703.0,447344.0,188377.0,112790.0,522932.0,102540.0,347590.0,185591.0,97448.0
Псковская область,58000000,58000000,2017_avg,629302.0,287056.0,342246.0,443512.0,185791.0,113724.0,515578.0,102723.0,340194.0,186386.0,98576.0
Псковская область,58000000,58000000,2018_avg,621621.0,283166.0,338456.0,438973.0,182648.0,113928.0,507694.0,101817.0,332452.0,187352.0,99814.0
Псковская область,58000000,58000000,2019_avg,614980.0,279744.0,335236.0,434838.0,180143.0,113286.0,501695.0,100759.0,330477.0,183744.0,101203.0
Псковская область,58000000,58000000,2020_avg,608791.0,276684.0,332108.0,430500.0,178290.0,111824.0,496968.0,99656.0,329668.0,179466.0,102498.0
Псковская область,58000000,58000000,2021_avg,600993.0,273089.0,327904.0,425584.0,175409.0,110288.0,490705.0,98538.0,328599.0,173856.0,103036.0
Псковская область,58000000,58000000,2022_avg,592342.0,268896.0,323446.0,419904.0,172439.0,108810.0,483532.0,97326.0,326464.0,168552.0,103906.0
Псковская область,58000000,58000000,2023_avg,584466.0,264775.0,319692.0,414034.0,170432.0,107146.0,477321.0,95510.0,324074.0,164882.0,106248.0
Псковская область,58000000,58000000,2024_avg,577814.0,261381.0,316432.0,409090.0,168723.0,105557.0,472256.0,93281.0,323200.0,161332.0,109107.0
Республика Адыгея,79000000,79000000,2000,449052.0,208909.0,240143.0,237366.0,211686.0,111222.0,337830.0,95725.0,251439.0,101888.0,55647.0
Республика Адыгея,79000000,79000000,2001,447327.0,208135.0,239192.0,236147.0,211180.0,108173.0,339154.0,92217.0,254121.0,100989.0,54584.0
Республика Адыгея,79000000,79000000,2002,446628.0,207739.0,238889.0,235327.0,211301.0,105240.0,341388.0,89248.0,256727.0,100653.0,55401.0
Республика Адыгея,79000000,79000000,2003,446828.0,207885.0,238943.0,234993.0,211835.0,102184.0,344644.0,86055.0,260753.0,100020.0,56848.0
Республика Адыгея,79000000,79000000,2004,444848.0,206845.0,238003.0,232539.0,212309.0,99021.0,345827.0,83178.0,262688.0,98982.0,59531.0
Республика Адыгея,79000000,79000000,2005,443300.0,205940.0,237360.0,229920.0,213380.0,96317.0,346983.0,81273.0,263424.0,98603.0,61948.0
Республика Адыгея,79000000,79000000,2006,440993.0,204715.0,236278.0,226823.0,214170.0,93779.0,347214.0,79496.0,263260.0,98237.0,63802.0
Республика Адыгея,79000000,79000000,2007,438603.0,203719.0,234884.0,223955.0,214648.0,92046.0,346557.0,77938.0,262357.0,98308.0,64903.0
Республика Адыгея,79000000,79000000,2008,437900.0,203447.0,234453.0,222820.0,215080.0,90828.0,347072.0,77313.0,261596.0,98991.0,65159.0
Республика Адыгея,79000000,79000000,2009,439380.0,204120.0,235260.0,224379.0,215001.0,89569.0,349811.0,77055.0,262536.0,99789.0,63822.0
Республика Адыгея,79000000,79000000,2010,439760.0,204394.0,235366.0,224373.0,215387.0,88697.0,351063.0,77385.0,261234.0,101141.0,61906.0
Республика Адыгея,79000000,79000000,2011,439935.0,204468.0,235467.0,223821.0,216114.0,88988.0,350947.0,78440.0,259005.0,102490.0,59665.0
Республика Адыгея,79000000,79000000,2012,445029.0,207096.0,237933.0,225999.0,219030.0,90418.0,354611.0,80099.0,260698.0,104232.0,57948.0
Республика Адыгея,79000000,79000000,2013,449751.0,209353.0,240398.0,227931.0,221820.0,91947.0,357804.0,81789.0,261896.0,106066.0,57776.0
Республика Адыгея,79000000,79000000,2014,454421.0,211788.0,242633.0,229849.0,224572.0,93386.0,361035.0,83614.0,262581.0,108226.0,58373.0
