object_name;object_level;oktmo;year;pop_total;pop_men;pop_women;pop_urban;pop_rural;pop_0_17;pop_18_plus;pop_below_working;pop_working;pop_above_working;pop_pension;pop_total_avg;pop_men_avg;pop_women_avg;pop_urban_avg;pop_rural_avg;pop_0_17_avg;pop_18_plus_avg;pop_below_working_avg;pop_working_avg;pop_above_working_avg;pop_pension_avg;fixed_basket;ibr
Республика Коми;регион;87000000;2017;811491.0;379299.0;432192.0;629637.0;181854.0;169322.0;642169.0;154513.0;473333.0;183645.0;83176.0;803653.0;375160.0;428493.0;623597.0;180056.0;168504.0;635148.0;153652.0;464870.0;185132.0;84810.0;15861.44;1.571
Республика Коми;регион;87000000;2018;795815.0;371021.0;424794.0;617557.0;178258.0;167687.0;628128.0;152791.0;456406.0;186618.0;86445.0;787460.0;366796.0;420664.0;611145.0;176316.0;166270.0;621190.0;151086.0;448460.0;187916.0;88110.0;16805.58;1.588
Республика Коми;регион;87000000;2019;779106.0;362572.0;416534.0;604733.0;174373.0;164854.0;614252.0;149380.0;440513.0;189213.0;89775.0;771255.0;358586.0;412669.0;598204.0;173052.0;163364.0;607890.0;147449.0;439157.0;184649.0;91125.0;17172.3;1.596
Республика Коми;регион;87000000;2020;763404.0;354600.0;408804.0;591674.0;171730.0;161875.0;601529.0;145518.0;437801.0;180085.0;92475.0;756916.0;351254.0;405661.0;586597.0;170318.0;160310.0;596606.0;143745.0;432502.0;180668.0;94128.0;18386.46;1.599
Республика Коми;регион;87000000;2021;750427.0;347909.0;402518.0;581520.0;168907.0;158744.0;591683.0;141972.0;427204.0;181251.0;95781.0;742395.0;343936.0;398458.0;575486.0;166908.0;156742.0;585653.0;140243.0;426443.0;175709.0;96514.0;19746.04;1.59
Республика Коми;регион;87000000;2022;734363.0;339964.0;394399.0;569453.0;164910.0;154740.0;579623.0;138514.0;425682.0;170167.0;97248.0;730398.0;338022.0;392376.0;566906.0;163492.0;153391.0;577008.0;137378.0;421581.0;171440.0;99060.0;21812.02;1.593
Республика Коми;регион;87000000;2023;726434.0;336080.0;390354.0;564359.0;162075.0;152042.0;574392.0;136242.0;417480.0;172712.0;100872.0;723522.0;334406.0;389116.0;562730.0;160792.0;150975.0;572547.0;134882.0;419424.0;169216.0;103092.0;22797.24;1.593
Республика Коми;регион;87000000;2024;720610.0;332732.0;387878.0;561102.0;159508.0;149908.0;570702.0;133522.0;421367.0;165721.0;105312.0;717698.0;331298.0;386400.0;559417.0;158280.0;148802.0;568895.0;131910.0;418904.0;166883.0;107628.0;25137.06;1.593
Республика Коми;регион;87000000;2025;714785.0;329864.0;384921.0;557732.0;157053.0;147697.0;567088.0;130298.0;416442.0;168045.0;109944.0;;;;;;;;;;;;27405.49;1.455
Республика Крым;регион;35000000;2000;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2001;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2002;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2003;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2004;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2005;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2006;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2007;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2008;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2009;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2010;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2011;;;;;;;;;;;;;;;;;;;;;;;;
Республика Крым;регион;35000000;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
Республика Крым;регион;35000000;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
Республика Крым;регион;35000000;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;947958.0;435384.0;512574.0;481080.0;466877.0;176780.0;771178.0;160590.0;531579.0;255788.0;135137.0;;
Республика Крым;регион;35000000;2015;1895915.0;870768.0;1025147.0;962161.0;933754.0;353559.0;1542356.0;321180.0;1063158.0;511577.0;270274.0;1904256.0;875356.0;1028899.0;966354.0;937902.0;359500.0;1544756.0;327533.0;1060396.0;516326.0;274394.0;11752.22;0.798
Республика Крым;регион;35000000;2016;1912596.0;879945.0;1032651.0;970546.0;942050.0;365441.0;1547155.0;333886.0;1057634.0;521076.0;278515.0;1917721.0;883084.0;1034638.0;973856.0;943864.0;370668.0;1547054.0;339078.0;1053747.0;524896.0;281706.0;12990.18;0.726
Республика Крым;регион;35000000;2017;1922846.0;886222.0;1036624.0;977167.0;945679.0;375894.0;1546952.0;344270.0;1049860.0;528716.0;284896.0;1926234.0;888268.0;1037966.0;978774.0;947460.0;380232.0;1546001.0;348356.0;1045526.0;532352.0;288220.0;13634.57;0.767
Республика Крым;регион;35000000;2018;1929621.0;890313.0;1039308.0;980380.0;949241.0;384571.0;1545050.0;352442.0;1041192.0;535987.0;291543.0;1931204.0;891474.0;1039730.0;981330.0;949874.0;388069.0;1543136.0;355648.0;1036626.0;538930.0;295324.0;15123.48;0.795
Республика Крым;регион;35000000;2019;1932788.0;892635.0;1040153.0;982281.0;950507.0;391567.0;1541221.0;358854.0;1032061.0;541873.0;299106.0;1935709.0;894596.0;1041114.0;983336.0;952372.0;394728.0;1540981.0;360976.0;1042994.0;531738.0;302847.0;15194.77;0.807
Республика Крым;регион;35000000;2020;1938630.0;896556.0;1042074.0;984392.0;954238.0;397889.0;1540741.0;363099.0;1053928.0;521603.0;306588.0;1935280.0;895222.0;1040058.0;980628.0;954652.0;398778.0;1536502.0;362912.0;1050546.0;521822.0;309097.0;16192.17;0.832
Республика Крым;регион;35000000;2021;1931930.0;893889.0;1038041.0;976864.0;955066.0;399667.0;1532263.0;362725.0;1047163.0;522042.0;311606.0;1931510.0;894326.0;1037185.0;975548.0;955963.0;400694.0;1530816.0;363210.0;1059754.0;508546.0;312758.0;17567.22;0.824
Республика Крым;регион;35000000;2022;1931091.0;894762.0;1036329.0;974231.0;956860.0;401722.0;1529369.0;363696.0;1072344.0;495051.0;313911.0;1923948.0;891555.0;1032393.0;969094.0;954854.0;400020.0;1523928.0;361163.0;1066730.0;496054.0;317536.0;19846.13;0.832
Республика Крым;регион;35000000;2023;1916805.0;888348.0;1028457.0;963958.0;952847.0;398319.0;1518486.0;358630.0;1061117.0;497058.0;321161.0;1913152.0;886634.0;1026518.0;961246.0;951906.0;396780.0;1516372.0;355233.0;1070187.0;487732.0;326211.0;20571.8;0.832
Республика Крым;регион;35000000;2024;1909499.0;884920.0;1024579.0;958534.0;950965.0;395241.0;1514258.0;351836.0;1079257.0;478406.0;331261.0;1905874.0;883240.0;1022634.0;955730.0;950144.0;393028.0;1512846.0;347842.0;1077392.0;480640.0;335958.0;23440.65;0.832
Республика Крым;регион;35000000;2025;1902249.0;881559.0;1020690.0;952925.0;949324.0;390814.0;1511435.0;343849.0;1075526.0;482874.0;340654.0;;;;;;;;;;;;24304.71;0.858
Республика Марий Эл;регион;88000000;2000;743828.0;347819.0;396009.0;469249.0;274579.0;190658.0;553170.0;165004.0;438702.0;140122.0;82125.0;741460.0;346448.0;395012.0;467043.0;274416.0;187730.0;553730.0;161458.0;441010.0;138991.0;82289.0;;
Республика Марий Эл;регион;88000000;2001;739091.0;345076.0;394015.0;464837.0;274254.0;184802.0;554289.0;157912.0;443319.0;137860.0;82453.0;735932.0;343242.0;392690.0;463402.0;272530.0;181116.0;554816.0;154196.0;444406.0;137330.0;82282.0;;
Республика Марий Эл;регион;88000000;2002;732774.0;341409.0;391365.0;461967.0;270807.0;177431.0;555343.0;150480.0;445494.0;136800.0;82110.0;729752.0;339586.0;390166.0;460641.0;269111.0;174025.0;555727.0;146066.0;447697.0;135989.0;81796.0;2708.25;
Республика Марий Эл;регион;88000000;2003;726730.0;337764.0;388966.0;459315.0;267415.0;170619.0;556111.0;141652.0;449900.0;135178.0;81481.0;724716.0;336794.0;387923.0;458003.0;266714.0;167120.0;557596.0;137636.0;452733.0;134348.0;82225.0;2929.89;
Республика Марий Эл;регион;88000000;2004;722703.0;335823.0;386880.0;456691.0;266012.0;163621.0;559082.0;133620.0;455566.0;133517.0;82969.0;720482.0;334734.0;385748.0;453887.0;266594.0;159471.0;561010.0;130230.0;457078.0;133173.0;83570.0;3358.38;
Республика Марий Эл;регион;88000000;2005;718260.0;333644.0;384616.0;451083.0;267177.0;155321.0;562939.0;126841.0;458590.0;132829.0;84172.0;715841.0;332456.0;383386.0;449246.0;266595.0;151452.0;564389.0;124130.0;459212.0;132500.0;84822.0;3740.02;0.8502
Республика Марий Эл;регион;88000000;2006;713422.0;331267.0;382155.0;447409.0;266013.0;147583.0;565839.0;121418.0;459834.0;132170.0;85471.0;710984.0;330209.0;380775.0;445888.0;265096.0;144178.0;566806.0;119064.0;459256.0;132664.0;85656.0;4120.45;0.8864
Республика Марий Эл;регион;88000000;2007;708546.0;329151.0;379395.0;444368.0;264178.0;140773.0;567773.0;116709.0;458678.0;133159.0;85840.0;706748.0;328328.0;378420.0;443485.0;263262.0;138494.0;568254.0;115747.0;456966.0;134034.0;85634.0;4880.85;0.8665
Республика Марий Эл;регион;88000000;2008;704949.0;327505.0;377444.0;442602.0;262347.0;136215.0;568734.0;114785.0;455254.0;134910.0;85429.0;703279.0;326772.0;376506.0;441982.0;261297.0;134468.0;568810.0;114574.0;452798.0;135908.0;84330.0;5678.62;0.8559
Республика Марий Эл;регион;88000000;2009;701609.0;326040.0;375569.0;441362.0;260247.0;132722.0;568887.0;114362.0;450342.0;136905.0;83231.0;700499.0;325590.0;374910.0;440882.0;259616.0;132181.0;568318.0;114830.0;447034.0;138635.0;81168.0;6190.76;0.868
Республика Марий Эл;регион;88000000;2010;699389.0;325139.0;374250.0;440403.0;258986.0;131640.0;567749.0;115298.0;443726.0;140365.0;79105.0;697436.0;324306.0;373129.0;439930.0;257505.0;131498.0;565938.0;115692.0;439804.0;141940.0;77195.0;7261.81;0.855
Республика Марий Эл;регион;88000000;2011;695482.0;323474.0;372008.0;439458.0;256024.0;131355.0;564127.0;116085.0;435882.0;143515.0;75285.0;694210.0;322954.0;371256.0;440834.0;253375.0;131710.0;562500.0;116817.0;431980.0;145412.0;73928.0;7633.29;0.874
Республика Марий Эл;регион;88000000;2012;692937.0;322433.0;370504.0;442211.0;250726.0;132064.0;560873.0;117549.0;428078.0;147310.0;72572.0;692112.0;322066.0;370046.0;443811.0;248300.0;132822.0;559290.0;118836.0;423770.0;149506.0;72645.0;8195.75;0.883
Республика Марий Эл;регион;88000000;2013;691286.0;321698.0;369588.0;445411.0;245875.0;133580.0;557706.0;120122.0;419461.0;151703.0;72718.0;690672.0;321449.0;369222.0;446782.0;243890.0;134768.0;555904.0;121742.0;415026.0;153904.0;73374.0;8992.54;0.879
Республика Марий Эл;регион;88000000;2014;690057.0;321200.0;368857.0;448153.0;241904.0;135955.0;554102.0;123361.0;410592.0;156104.0;74030.0;689648.0;321063.0;368586.0;449412.0;240237.0;137394.0;552255.0;125060.0;406021.0;158568.0;74756.0;10534.29;0.876
Республика Марий Эл;регион;88000000;2015;689240.0;320926.0;368314.0;450670.0;238570.0;138832.0;550408.0;126758.0;401450.0;161032.0;75482.0;688676.0;320654.0;368021.0;451658.0;237018.0;140477.0;548198.0;128515.0;396666.0;163495.0;76774.0;11919.58;0.891
Республика Марий Эл;регион;88000000;2016;688111.0;320383.0;367728.0;452646.0;235465.0;142122.0;545989.0;130272.0;391881.0;165958.0;78067.0;687738.0;320214.0;367525.0;453552.0;234186.0;143628.0;544110.0;131708.0;387882.0;168150.0;79165.0;12688.79;0.906
Республика Марий Эл;регион;88000000;2017;687366.0;320044.0;367322.0;454459.0;232907.0;145134.0;542232.0;133143.0;383882.0;170341.0;80263.0;686408.0;319608.0;366800.0;455116.0;231293.0;145959.0;540450.0;133796.0;380062.0;172552.0;81583.0;13151.2;0.912
Республика Марий Эл;регион;88000000;2018;685451.0;319172.0;366279.0;455772.0;229679.0;146784.0;538667.0;134448.0;376241.0;174762.0;82903.0;684692.0;318948.0;365744.0;457107.0;227586.0;147108.0;537584.0;134510.0;373346.0;176836.0;84334.0;13907.87;0.919
Республика Марий Эл;регион;88000000;2019;683934.0;318724.0;365210.0;458442.0;225492.0;147432.0;536502.0;134571.0;370452.0;178911.0;85765.0;683686.0;318766.0;364920.0;459812.0;223873.0;147570.0;536115.0;134454.0;373337.0;175894.0;87538.0;14197.8;0.92
Республика Марий Эл;регион;88000000;2020;683437.0;318807.0;364630.0;461183.0;222254.0;147709.0;535728.0;134337.0;376222.0;172878.0;89311.0;681613.0;317652.0;363961.0;461522.0;220091.0;147641.0;533972.0;134037.0;373338.0;174238.0;91034.0;15065.28;0.918
Республика Марий Эл;регион;88000000;2021;679789.0;316497.0;363292.0;461861.0;217928.0;147573.0;532216.0;133737.0;370454.0;175598.0;92757.0;678070.0;315792.0;362278.0;462622.0;215448.0;147442.0;530628.0;133338.0;373410.0;171322.0;94092.0;16404.76;0.921
Республика Марий Эл;регион;88000000;2022;676351.0;315087.0;361264.0;463382.0;212969.0;147312.0;529039.0;132939.0;376367.0;167045.0;95427.0;674336.0;313945.0;360391.0;463021.0;211315.0;146488.0;527848.0;132186.0;373246.0;168904.0;97708.0;18064.3;0.925
Республика Марий Эл;регион;88000000;2023;672321.0;312803.0;359518.0;462660.0;209661.0;145663.0;526658.0;131433.0;370125.0;170763.0;99988.0;671088.0;312260.0;358828.0;462851.0;208236.0;144740.0;526348.0;130093.0;373166.0;167828.0;102654.0;18903.09;0.925
Республика Марий Эл;регион;88000000;2024;669854.0;311716.0;358138.0;463042.0;206812.0;143816.0;526038.0;128753.0;376208.0;164893.0;105319.0;668028.0;310625.0;357403.0;462474.0;205554.0;142729.0;525299.0;127024.0;374473.0;166531.0;107996.0;21111.35;0.925
Республика Марий Эл;регион;88000000;2025;666202.0;309534.0;356668.0;461905.0;204297.0;141642.0;524560.0;125295.0;372738.0;168169.0;110672.0;;;;;;;;;;;;22916.19;0.936
Республика Мордовия;регион;89000000;2000;918443.0;423278.0;495165.0;545096.0;373347.0;207513.0;710930.0;179190.0;534954.0;204299.0;120255.0;913298.0;420788.0;492510.0;543094.0;370204.0;203844.0;709454.0;175334.0;535708.0;202256.0;119589.0;;
Республика Мордовия;регион;89000000;2001;908152.0;418298.0;489854.0;541092.0;367060.0;200174.0;707978.0;171477.0;536463.0;200212.0;118923.0;902644.0;415522.0;487122.0;538214.0;364430.0;196076.0;706568.0;167270.0;535860.0;199514.0;118678.0;;
Республика Мордовия;регион;89000000;2002;897136.0;412747.0;484389.0;535337.0;361799.0;191979.0;705157.0;163064.0;535256.0;198816.0;118433.0;891650.0;410032.0;481619.0;532938.0;358712.0;188023.0;703628.0;158487.0;535730.0;197434.0;118538.0;2878.05;
Республика Мордовия;регион;89000000;2003;886165.0;407316.0;478849.0;530539.0;355626.0;184067.0;702098.0;153910.0;536204.0;196051.0;118643.0;882232.0;405566.0;476666.0;525730.0;356502.0;180300.0;701932.0;149576.0;538336.0;194320.0;118964.0;3040.71;
Республика Мордовия;регион;89000000;2004;878299.0;403815.0;474484.0;520921.0;357378.0;176532.0;701767.0;145243.0;540467.0;192589.0;119286.0;875074.0;402439.0;472634.0;515934.0;359140.0;172588.0;702485.0;141811.0;541819.0;191444.0;120062.0;3625.93;
Республика Мордовия;регион;89000000;2005;871848.0;401063.0;470785.0;510946.0;360902.0;168645.0;703203.0;138379.0;543171.0;190298.0;120838.0;868276.0;399396.0;468880.0;509329.0;358947.0;164540.0;703736.0;135225.0;543918.0;189134.0;121178.0;4012.69;0.858
Республика Мордовия;регион;89000000;2006;864704.0;397729.0;466975.0;507712.0;356992.0;160435.0;704269.0;132071.0;544664.0;187969.0;121518.0;861304.0;396178.0;465126.0;506472.0;354831.0;157044.0;704260.0;129413.0;543894.0;187996.0;121840.0;4430.42;0.8802
Республика Мордовия;регион;89000000;2007;857903.0;394627.0;463276.0;505233.0;352670.0;153652.0;704251.0;126755.0;543124.0;188024.0;122162.0;854780.0;393210.0;461570.0;504768.0;350012.0;150498.0;704282.0;125204.0;540900.0;188676.0;122498.0;5111.59;0.8738
Республика Мордовия;регион;89000000;2008;851658.0;391794.0;459864.0;504304.0;347354.0;147344.0;704314.0;123653.0;538677.0;189328.0;122834.0;848310.0;390233.0;458077.0;504158.0;344152.0;144948.0;703362.0;122616.0;535686.0;190008.0;121364.0;5694.76;0.8664
Республика Мордовия;регион;89000000;2009;844962.0;388672.0;456290.0;504012.0;340950.0;142552.0;702410.0;121578.0;532696.0;190688.0;119895.0;842073.0;387242.0;454830.0;503994.0;338079.0;141337.0;700736.0;121126.0;528930.0;192016.0;117188.0;6353.24;0.856
Республика Мордовия;регион;89000000;2010;839184.0;385813.0;453371.0;503976.0;335208.0;140122.0;699062.0;120675.0;525164.0;193345.0;114480.0;836224.0;384408.0;451815.0;504324.0;331900.0;139274.0;696950.0;120454.0;521262.0;194508.0;111920.0;7527.31;0.833
Республика Мордовия;регион;89000000;2011;833263.0;383004.0;450259.0;504671.0;328592.0;138425.0;694838.0;120233.0;517359.0;195671.0;109360.0;829768.0;381144.0;448624.0;503420.0;326348.0;137528.0;692240.0;119976.0;512502.0;197290.0;107316.0;7985;0.844
Республика Мордовия;регион;89000000;2012;826272.0;379284.0;446988.0;502169.0;324103.0;136630.0;689642.0;119718.0;507646.0;198908.0;105273.0;823328.0;377844.0;445484.0;501202.0;322126.0;136235.0;687094.0;119962.0;502431.0;200936.0;105230.0;8599.85;0.868
Республика Мордовия;регион;89000000;2013;820385.0;376404.0;443981.0;500236.0;320149.0;135840.0;684545.0;120206.0;497216.0;202963.0;105186.0;817678.0;375301.0;442377.0;499710.0;317968.0;135762.0;681916.0;120822.0;491738.0;205118.0;105550.0;9209.64;0.864
Республика Мордовия;регион;89000000;2014;814971.0;374198.0;440773.0;499184.0;315787.0;135684.0;679287.0;121438.0;486259.0;207274.0;105914.0;813831.0;373636.0;440194.0;499968.0;313863.0;136140.0;677691.0;122072.0;481858.0;209900.0;106918.0;10505.86;0.859
Республика Мордовия;регион;89000000;2015;812691.0;373075.0;439616.0;500752.0;311939.0;136596.0;676095.0;122707.0;477457.0;212527.0;107922.0;812533.0;373766.0;438767.0;502376.0;310157.0;137136.0;675398.0;123226.0;474048.0;215259.0;109565.0;11615.76;0.862
Республика Мордовия;регион;89000000;2016;812375.0;374457.0;437918.0;504000.0;308375.0;137675.0;674700.0;123746.0;470638.0;217991.0;111208.0;813367.0;376048.0;437319.0;506393.0;306974.0;138078.0;675290.0;123990.0;468736.0;220641.0;112670.0;12428.13;0.868
Республика Мордовия;регион;89000000;2017;814359.0;377639.0;436720.0;508786.0;305573.0;138480.0;675879.0;124234.0;466834.0;223291.0;114132.0;813090.0;377888.0;435202.0;509133.0;303956.0;138085.0;675004.0;123768.0;463580.0;225741.0;115628.0;12664.47;0.866
Республика Мордовия;регион;89000000;2018;811820.0;378136.0;433684.0;509480.0;302340.0;137690.0;674130.0;123302.0;460327.0;228191.0;117123.0;807576.0;375718.0;431858.0;507678.0;299898.0;136914.0;670662.0;122420.0;454364.0;230792.0;119058.0;13266.59;0.871
Республика Мордовия;регион;89000000;2019;803333.0;373300.0;430033.0;505877.0;297456.0;136139.0;667194.0;121537.0;448402.0;233394.0;120992.0;801163.0;372408.0;428754.0;505522.0;295641.0;135394.0;665768.0;120443.0;451162.0;229558.0;122862.0;13585.69;0.859
Республика Мордовия;регион;89000000;2020;798993.0;371517.0;427476.0;505167.0;293826.0;134650.0;664343.0;119349.0;453921.0;225723.0;124733.0;793858.0;368460.0;425398.0;501910.0;291948.0;133524.0;660334.0;118222.0;448706.0;226931.0;126232.0;14245.77;0.864
Республика Мордовия;регион;89000000;2021;788724.0;365404.0;423320.0;498653.0;290071.0;132399.0;656325.0;117095.0;443490.0;228139.0;127731.0;785082.0;363995.0;421087.0;497188.0;287894.0;131003.0;654079.0;115939.0;446434.0;222710.0;128768.0;15618.32;0.86
Республика Мордовия;регион;89000000;2022;781440.0;362586.0;418854.0;495722.0;285718.0;129607.0;651833.0;114783.0;449377.0;217280.0;129805.0;776406.0;360033.0;416374.0;493055.0;283352.0;128084.0;648323.0;113448.0;443748.0;219210.0;132122.0;17370.82;0.861
Республика Мордовия;регион;89000000;2023;771373.0;357480.0;413893.0;490388.0;280985.0;126560.0;644813.0;112113.0;438120.0;221140.0;134439.0;768632.0;356176.0;412456.0;489197.0;279435.0;125216.0;643416.0;110597.0;440796.0;217240.0;137254.0;18376.36;0.861
Республика Мордовия;регион;89000000;2024;765891.0;354873.0;411018.0;488006.0;277885.0;123871.0;642020.0;109081.0;443471.0;213339.0;140068.0;762393.0;352922.0;409471.0;486559.0;275834.0;122464.0;639929.0;107225.0;439986.0;215182.0;143196.0;20371.81;0.861
Республика Мордовия;регион;89000000;2025;758895.0;350971.0;407924.0;485112.0;273783.0;121057.0;637838.0;105369.0;436500.0;217026.0;146325.0;;;;;;;;;;;;22110.92;0.861
Республика Саха (Якутия);регион;98000000;2000;962507.0;473541.0;488966.0;616028.0;346479.0;308516.0;653991.0;271151.0;597044.0;94312.0;42411.0;959992.0;471798.0;488194.0;615340.0;344653.0;304984.0;655009.0;267302.0;598414.0;94276.0;42697.0;;
Республика Саха (Якутия);регион;98000000;2001;957478.0;470055.0;487423.0;614651.0;342827.0;301451.0;656027.0;263452.0;599785.0;94241.0;42983.0;954478.0;468033.0;486445.0;613262.0;341216.0;298076.0;656402.0;260377.0;599841.0;94260.0;43561.0;;
Республика Саха (Якутия);регион;98000000;2002;951478.0;466011.0;485467.0;611873.0;339605.0;294701.0;656777.0;257302.0;599897.0;94279.0;44139.0;950057.0;464840.0;485216.0;611493.0;338564.0;291589.0;658468.0;253728.0;601942.0;94388.0;44706.0;4547.18;
Республика Саха (Якутия);регион;98000000;2003;948636.0;463670.0;484966.0;611113.0;337523.0;288477.0;660159.0;250153.0;603987.0;94496.0;45274.0;949302.0;463966.0;485336.0;612000.0;337303.0;286208.0;663095.0;246838.0;607700.0;94764.0;46282.0;5265.84;
Республика Саха (Якутия);регион;98000000;2004;949969.0;464263.0;485706.0;612886.0;337083.0;283938.0;666031.0;243524.0;611414.0;95031.0;47291.0;951570.0;464897.0;486672.0;611207.0;340362.0;281326.0;670244.0;240858.0;614654.0;96058.0;48316.0;5882.49;
Республика Саха (Якутия);регион;98000000;2005;953170.0;465531.0;487639.0;609528.0;343642.0;278714.0;674456.0;238191.0;617894.0;97085.0;49340.0;953782.0;465574.0;488208.0;608431.0;345351.0;275129.0;678653.0;235101.0;620286.0;98394.0;50200.0;6693.56;4.3731
Республика Саха (Якутия);регион;98000000;2006;954394.0;465616.0;488778.0;607334.0;347060.0;271544.0;682850.0;232011.0;622679.0;99704.0;51059.0;955246.0;465975.0;489272.0;608322.0;346924.0;268375.0;686872.0;229324.0;624262.0;101660.0;51677.0;7583.67;4.629
Республика Саха (Якутия);регион;98000000;2007;956099.0;466334.0;489765.0;609311.0;346788.0;265206.0;690893.0;226637.0;625846.0;103616.0;52295.0;957514.0;466882.0;490632.0;612378.0;345136.0;262862.0;694652.0;225354.0;626244.0;105916.0;52570.0;8541.92;4.4183
Республика Саха (Якутия);регион;98000000;2008;958929.0;467431.0;491498.0;615445.0;343484.0;260518.0;698411.0;224071.0;626641.0;108217.0;52846.0;958492.0;467000.0;491493.0;616341.0;342152.0;258122.0;700371.0;223269.0;624943.0;110280.0;52566.0;9511.42;4.4665
Республика Саха (Якутия);регион;98000000;2009;958056.0;466568.0;491488.0;617237.0;340819.0;255725.0;702331.0;222467.0;623245.0;112344.0;52285.0;958197.0;466353.0;491844.0;617012.0;341185.0;254694.0;703504.0;222794.0;620328.0;115075.0;51670.0;10531.26;4.529
Республика Саха (Якутия);регион;98000000;2010;958338.0;466138.0;492200.0;616787.0;341551.0;253662.0;704676.0;223122.0;617410.0;117806.0;51054.0;958298.0;465921.0;492377.0;615693.0;342605.0;253192.0;705106.0;223277.0;614644.0;120378.0;50739.0;11154.27;4.351
Республика Саха (Якутия);регион;98000000;2011;958258.0;465704.0;492554.0;614599.0;343659.0;252723.0;705535.0;223432.0;611877.0;122949.0;50424.0;957293.0;464946.0;492347.0;615994.0;341300.0;253169.0;704124.0;224222.0;607761.0;125310.0;50479.0;12056.9;4.267
Республика Саха (Якутия);регион;98000000;2012;956328.0;464188.0;492140.0;617388.0;338940.0;253615.0;702713.0;225012.0;603645.0;127671.0;50534.0;956368.0;463858.0;492510.0;619122.0;337246.0;254370.0;701998.0;226436.0;599814.0;130118.0;51176.0;12772.67;4.273
Республика Саха (Якутия);регион;98000000;2013;956408.0;463527.0;492881.0;620856.0;335552.0;255124.0;701284.0;227861.0;595982.0;132565.0;51817.0;956314.0;463096.0;493217.0;622235.0;334078.0;256070.0;700244.0;229594.0;591516.0;135204.0;52853.0;13715.79;4.427
Республика Саха (Якутия);регион;98000000;2014;956219.0;462666.0;493553.0;623614.0;332605.0;257016.0;699203.0;231327.0;587050.0;137842.0;53889.0;957588.0;463158.0;494430.0;625088.0;332500.0;258606.0;698982.0;233304.0;583560.0;140724.0;54994.0;14901.91;4.412
Республика Саха (Якутия);регион;98000000;2015;958957.0;463649.0;495308.0;626562.0;332395.0;260196.0;698761.0;235282.0;580070.0;143605.0;56098.0;960742.0;464136.0;496606.0;628329.0;332413.0;262006.0;698736.0;237288.0;576728.0;146726.0;57698.0;16747.46;4.406
Республика Саха (Якутия);регион;98000000;2016;962527.0;464623.0;497904.0;630096.0;332431.0;263815.0;698712.0;239294.0;573386.0;149847.0;59297.0;964390.0;465182.0;499208.0;631642.0;332748.0;265168.0;699222.0;240254.0;570997.0;153140.0;61168.0;17874.18;4.435
Республика Саха (Якутия);регион;98000000;2017;966253.0;465742.0;500511.0;633189.0;333064.0;266522.0;699731.0;241213.0;568608.0;156432.0;63039.0;967159.0;465971.0;501188.0;634416.0;332743.0;267106.0;700053.0;241594.0;566314.0;159252.0;64884.0;18692.03;4.481
Республика Саха (Якутия);регион;98000000;2018;968065.0;466200.0;501865.0;635643.0;332422.0;267690.0;700375.0;241975.0;564019.0;162071.0;66729.0;969732.0;466870.0;502862.0;638110.0;331622.0;267454.0;702278.0;241846.0;563095.0;164792.0;68904.0;19415.92;4.54
Республика Саха (Якутия);регион;98000000;2019;971399.0;467541.0;503858.0;640578.0;330821.0;267219.0;704180.0;241716.0;562171.0;167512.0;71079.0;974060.0;468898.0;505163.0;643294.0;330766.0;267056.0;707004.0;241050.0;568622.0;164388.0;73332.0;20184.48;4.52
Республика Саха (Якутия);регион;98000000;2020;976722.0;470254.0;506468.0;646010.0;330712.0;266894.0;709828.0;240383.0;575074.0;161265.0;75585.0;981986.0;472798.0;509189.0;650455.0;331532.0;267242.0;714745.0;240341.0;578043.0;163602.0;77683.0;21258.67;4.468
Республика Саха (Якутия);регион;98000000;2021;987251.0;475341.0;511910.0;654900.0;332351.0;267589.0;719662.0;240299.0;581012.0;165940.0;79781.0;992542.0;479026.0;513516.0;661662.0;330880.0;267216.0;725326.0;240099.0;590622.0;161821.0;81264.0;22714.31;4.522
